id,session_id,customer_id,event_type,event_timestamp,product_id
EVENT_000002583,SESSION_000000323,CUSTOMER_000000323,PAGE_VIEW,2026-11-13T01:30:33,
EVENT_000002584,SESSION_000000323,CUSTOMER_000000323,PURCHASE,2026-11-13T01:09:16,PRODUCT_000000032
EVENT_000002585,SESSION_000000324,CUSTOMER_000000324,ADD_TO_CART,2026-06-22T15:33:36,PRODUCT_000000202
EVENT_000002586,SESSION_000000324,CUSTOMER_000000324,PAGE_VIEW,2026-06-22T15:49:08,
EVENT_000002587,SESSION_000000324,CUSTOMER_000000324,SESSION_END,2026-06-22T15:05:41,
EVENT_000002588,SESSION_000000324,CUSTOMER_000000324,SESSION_END,2026-06-22T15:36:01,
EVENT_000002589,SESSION_000000324,CUSTOMER_000000324,PRODUCT_VIEW,2026-06-22T15:23:45,PRODUCT_000000129
EVENT_000002590,SESSION_000000324,CUSTOMER_000000324,ADD_TO_CART,2026-06-22T15:10:50,PRODUCT_000000339
EVENT_000002591,SESSION_000000324,CUSTOMER_000000324,PRODUCT_VIEW,2026-06-22T15:25:12,PRODUCT_000000457
EVENT_000002592,SESSION_000000324,CUSTOMER_000000324,PRODUCT_VIEW,2026-06-22T15:16:30,PRODUCT_000000065
EVENT_000002593,SESSION_000000325,CUSTOMER_000000325,CHECKOUT,2026-12-11T04:59:35,
EVENT_000002594,SESSION_000000325,CUSTOMER_000000325,SESSION_END,2026-12-11T05:12:38,
EVENT_000002595,SESSION_000000325,CUSTOMER_000000325,CHECKOUT,2026-12-11T05:10:41,
EVENT_000002596,SESSION_000000325,CUSTOMER_000000325,ADD_TO_CART,2026-12-11T05:03:47,PRODUCT_000000464
EVENT_000002597,SESSION_000000325,CUSTOMER_000000325,ADD_TO_CART,2026-12-11T04:39:27,PRODUCT_000000119
EVENT_000002598,SESSION_000000325,CUSTOMER_000000325,PAGE_VIEW,2026-12-11T04:47:28,
EVENT_000002599,SESSION_000000325,CUSTOMER_000000325,PAGE_VIEW,2026-12-11T04:06:24,
EVENT_000002600,SESSION_000000325,CUSTOMER_000000325,PRODUCT_VIEW,2026-12-11T05:09:03,PRODUCT_000000484
EVENT_000002601,SESSION_000000326,CUSTOMER_000000326,SESSION_START,2026-03-05T22:00:39,
EVENT_000002602,SESSION_000000326,CUSTOMER_000000326,PURCHASE,2026-03-05T22:22:03,PRODUCT_000000330
EVENT_000002603,SESSION_000000326,CUSTOMER_000000326,SESSION_START,2026-03-05T21:31:56,
EVENT_000002604,SESSION_000000326,CUSTOMER_000000326,PURCHASE,2026-03-05T21:53:44,PRODUCT_000000068
EVENT_000002605,SESSION_000000326,CUSTOMER_000000326,CHECKOUT,2026-03-05T22:22:52,
EVENT_000002606,SESSION_000000326,CUSTOMER_000000326,PURCHASE,2026-03-05T21:42:51,PRODUCT_000000479
EVENT_000002607,SESSION_000000326,CUSTOMER_000000326,PAGE_VIEW,2026-03-05T21:41:12,
EVENT_000002608,SESSION_000000326,CUSTOMER_000000326,ADD_TO_CART,2026-03-05T21:33:07,PRODUCT_000000208
EVENT_000002609,SESSION_000000327,CUSTOMER_000000327,SESSION_END,2026-11-28T19:04,
EVENT_000002610,SESSION_000000327,CUSTOMER_000000327,ADD_TO_CART,2026-11-28T19:59:24,PRODUCT_000000036
EVENT_000002611,SESSION_000000327,CUSTOMER_000000327,ADD_TO_CART,2026-11-28T20:19:56,PRODUCT_000000152
EVENT_000002612,SESSION_000000327,CUSTOMER_000000327,PURCHASE,2026-11-28T18:48:14,PRODUCT_000000180
EVENT_000002613,SESSION_000000327,CUSTOMER_000000327,SESSION_START,2026-11-28T20:14:35,
EVENT_000002614,SESSION_000000327,CUSTOMER_000000327,PURCHASE,2026-11-28T19:48:43,PRODUCT_000000198
EVENT_000002615,SESSION_000000327,CUSTOMER_000000327,PRODUCT_VIEW,2026-11-28T18:57:01,PRODUCT_000000008
EVENT_000002616,SESSION_000000327,CUSTOMER_000000327,ADD_TO_CART,2026-11-28T20:13:10,PRODUCT_000000202
EVENT_000002617,SESSION_000000328,CUSTOMER_000000328,SESSION_END,2026-11-08T16:39:26,
EVENT_000002618,SESSION_000000328,CUSTOMER_000000328,ADD_TO_CART,2026-11-08T16:20:12,PRODUCT_000000408
EVENT_000002619,SESSION_000000328,CUSTOMER_000000328,ADD_TO_CART,2026-11-08T16:57:32,PRODUCT_000000186
EVENT_000002620,SESSION_000000328,CUSTOMER_000000328,SESSION_START,2026-11-08T16:35:59,
EVENT_000002621,SESSION_000000328,CUSTOMER_000000328,ADD_TO_CART,2026-11-08T16:53:57,PRODUCT_000000465
EVENT_000002622,SESSION_000000328,CUSTOMER_000000328,PRODUCT_VIEW,2026-11-08T16:58:38,PRODUCT_000000165
EVENT_000002623,SESSION_000000328,CUSTOMER_000000328,PRODUCT_VIEW,2026-11-08T17:02:41,PRODUCT_000000015
EVENT_000002624,SESSION_000000328,CUSTOMER_000000328,SESSION_START,2026-11-08T16:49:02,
EVENT_000002625,SESSION_000000329,CUSTOMER_000000329,ADD_TO_CART,2026-04-07T20:55:10,PRODUCT_000000139
EVENT_000002626,SESSION_000000329,CUSTOMER_000000329,CHECKOUT,2026-04-07T20:54:14,
EVENT_000002627,SESSION_000000329,CUSTOMER_000000329,CHECKOUT,2026-04-07T20:50:41,
EVENT_000002628,SESSION_000000329,CUSTOMER_000000329,CHECKOUT,2026-04-07T20:45:44,
EVENT_000002629,SESSION_000000329,CUSTOMER_000000329,PURCHASE,2026-04-07T20:52,PRODUCT_000000318
EVENT_000002630,SESSION_000000329,CUSTOMER_000000329,CHECKOUT,2026-04-07T20:46:24,
EVENT_000002631,SESSION_000000329,CUSTOMER_000000329,PRODUCT_VIEW,2026-04-07T20:51:13,PRODUCT_000000150
EVENT_000002632,SESSION_000000329,CUSTOMER_000000329,SESSION_END,2026-04-07T20:44:48,
EVENT_000002633,SESSION_000000330,CUSTOMER_000000330,ADD_TO_CART,2026-10-23T07:19:55,PRODUCT_000000280
EVENT_000002634,SESSION_000000330,CUSTOMER_000000330,SESSION_START,2026-10-23T06:53:31,
EVENT_000002635,SESSION_000000330,CUSTOMER_000000330,CHECKOUT,2026-10-23T06:28:48,
EVENT_000002636,SESSION_000000330,CUSTOMER_000000330,SESSION_START,2026-10-23T07:35:04,
EVENT_000002637,SESSION_000000330,CUSTOMER_000000330,SESSION_END,2026-10-23T07:17:27,
EVENT_000002638,SESSION_000000330,CUSTOMER_000000330,PRODUCT_VIEW,2026-10-23T06:58:35,PRODUCT_000000417
EVENT_000002639,SESSION_000000330,CUSTOMER_000000330,PAGE_VIEW,2026-10-23T07:20:44,
EVENT_000002640,SESSION_000000330,CUSTOMER_000000330,SESSION_START,2026-10-23T06:18:27,
EVENT_000002641,SESSION_000000331,CUSTOMER_000000331,CHECKOUT,2026-05-19T07:39:03,
EVENT_000002642,SESSION_000000331,CUSTOMER_000000331,PRODUCT_VIEW,2026-05-19T07:22:09,PRODUCT_000000003
EVENT_000002643,SESSION_000000331,CUSTOMER_000000331,SESSION_START,2026-05-19T07:20:15,
EVENT_000002644,SESSION_000000331,CUSTOMER_000000331,SESSION_START,2026-05-19T07:30:29,
EVENT_000002645,SESSION_000000331,CUSTOMER_000000331,CHECKOUT,2026-05-19T07:34,
EVENT_000002646,SESSION_000000331,CUSTOMER_000000331,SESSION_START,2026-05-19T07:18:21,
EVENT_000002647,SESSION_000000331,CUSTOMER_000000331,PURCHASE,2026-05-19T07:28:54,PRODUCT_000000357
EVENT_000002648,SESSION_000000331,CUSTOMER_000000331,CHECKOUT,2026-05-19T07:39:13,
EVENT_000002649,SESSION_000000332,CUSTOMER_000000332,ADD_TO_CART,2026-06-26T15:00:36,PRODUCT_000000020
EVENT_000002650,SESSION_000000332,CUSTOMER_000000332,PRODUCT_VIEW,2026-06-26T14:57:17,PRODUCT_000000091
EVENT_000002651,SESSION_000000332,CUSTOMER_000000332,PURCHASE,2026-06-26T14:58:11,PRODUCT_000000059
EVENT_000002652,SESSION_000000332,CUSTOMER_000000332,PURCHASE,2026-06-26T14:50:12,PRODUCT_000000445
EVENT_000002653,SESSION_000000332,CUSTOMER_000000332,PAGE_VIEW,2026-06-26T14:06,
EVENT_000002654,SESSION_000000332,CUSTOMER_000000332,SESSION_END,2026-06-26T14:57:24,
EVENT_000002655,SESSION_000000332,CUSTOMER_000000332,PRODUCT_VIEW,2026-06-26T14:47:19,PRODUCT_000000438
EVENT_000002656,SESSION_000000332,CUSTOMER_000000332,PURCHASE,2026-06-26T14:54:32,PRODUCT_000000041
EVENT_000002657,SESSION_000000333,CUSTOMER_000000333,SESSION_END,2026-08-12T03:05:56,
EVENT_000002658,SESSION_000000333,CUSTOMER_000000333,PRODUCT_VIEW,2026-08-12T03:12:10,PRODUCT_000000267
EVENT_000002659,SESSION_000000333,CUSTOMER_000000333,SESSION_START,2026-08-12T03:07:20,
EVENT_000002660,SESSION_000000333,CUSTOMER_000000333,PURCHASE,2026-08-12T03:16:04,PRODUCT_000000029
EVENT_000002661,SESSION_000000333,CUSTOMER_000000333,PRODUCT_VIEW,2026-08-12T03:08:12,PRODUCT_000000195
EVENT_000002662,SESSION_000000333,CUSTOMER_000000333,PURCHASE,2026-08-12T03:09:20,PRODUCT_000000196
EVENT_000002663,SESSION_000000333,CUSTOMER_000000333,ADD_TO_CART,2026-08-12T03:07:28,PRODUCT_000000032
EVENT_000002664,SESSION_000000333,CUSTOMER_000000333,ADD_TO_CART,2026-08-12T03:15:42,PRODUCT_000000177
EVENT_000002665,SESSION_000000334,CUSTOMER_000000334,SESSION_END,2026-06-10T07:36:21,
EVENT_000002666,SESSION_000000334,CUSTOMER_000000334,SESSION_END,2026-06-10T07:09:43,
EVENT_000002667,SESSION_000000334,CUSTOMER_000000334,SESSION_START,2026-06-10T07:20:23,
EVENT_000002668,SESSION_000000334,CUSTOMER_000000334,SESSION_END,2026-06-10T06:40:27,
EVENT_000002669,SESSION_000000334,CUSTOMER_000000334,PURCHASE,2026-06-10T07:26,PRODUCT_000000120
EVENT_000002670,SESSION_000000334,CUSTOMER_000000334,CHECKOUT,2026-06-10T07:36:02,
EVENT_000002671,SESSION_000000334,CUSTOMER_000000334,PRODUCT_VIEW,2026-06-10T07:19:15,PRODUCT_000000276
EVENT_000002672,SESSION_000000334,CUSTOMER_000000334,ADD_TO_CART,2026-06-10T06:30:50,PRODUCT_000000178
EVENT_000002673,SESSION_000000335,CUSTOMER_000000335,SESSION_END,2026-07-31T10:24:24,
EVENT_000002674,SESSION_000000335,CUSTOMER_000000335,PRODUCT_VIEW,2026-07-31T10:37:48,PRODUCT_000000248
EVENT_000002675,SESSION_000000335,CUSTOMER_000000335,PURCHASE,2026-07-31T10:18:38,PRODUCT_000000338
EVENT_000002676,SESSION_000000335,CUSTOMER_000000335,SESSION_START,2026-07-31T10:32:20,
EVENT_000002677,SESSION_000000335,CUSTOMER_000000335,CHECKOUT,2026-07-31T10:22:09,
EVENT_000002678,SESSION_000000335,CUSTOMER_000000335,ADD_TO_CART,2026-07-31T10:18:26,PRODUCT_000000151
EVENT_000002679,SESSION_000000335,CUSTOMER_000000335,SESSION_START,2026-07-31T10:27:22,
EVENT_000002680,SESSION_000000335,CUSTOMER_000000335,ADD_TO_CART,2026-07-31T10:24:41,PRODUCT_000000397
EVENT_000002681,SESSION_000000336,CUSTOMER_000000336,PAGE_VIEW,2026-01-01T13:01:45,
EVENT_000002682,SESSION_000000336,CUSTOMER_000000336,CHECKOUT,2026-01-01T12:57:54,
EVENT_000002683,SESSION_000000336,CUSTOMER_000000336,PRODUCT_VIEW,2026-01-01T13:04:43,PRODUCT_000000421
EVENT_000002684,SESSION_000000336,CUSTOMER_000000336,PAGE_VIEW,2026-01-01T12:53:14,
EVENT_000002685,SESSION_000000336,CUSTOMER_000000336,PURCHASE,2026-01-01T12:44:42,PRODUCT_000000003
EVENT_000002686,SESSION_000000336,CUSTOMER_000000336,PAGE_VIEW,2026-01-01T12:48:22,
EVENT_000002687,SESSION_000000336,CUSTOMER_000000336,PRODUCT_VIEW,2026-01-01T13:12:36,PRODUCT_000000004
EVENT_000002688,SESSION_000000336,CUSTOMER_000000336,ADD_TO_CART,2026-01-01T12:50:10,PRODUCT_000000062
EVENT_000002689,SESSION_000000337,CUSTOMER_000000337,SESSION_END,2026-07-14T11:30:51,
EVENT_000002690,SESSION_000000337,CUSTOMER_000000337,SESSION_START,2026-07-14T11:21:34,
EVENT_000002691,SESSION_000000337,CUSTOMER_000000337,CHECKOUT,2026-07-14T11:23:10,
EVENT_000002692,SESSION_000000337,CUSTOMER_000000337,ADD_TO_CART,2026-07-14T11:36:17,PRODUCT_000000428
EVENT_000002693,SESSION_000000337,CUSTOMER_000000337,PURCHASE,2026-07-14T11:52:35,PRODUCT_000000190
EVENT_000002694,SESSION_000000337,CUSTOMER_000000337,CHECKOUT,2026-07-14T11:36:21,
EVENT_000002695,SESSION_000000337,CUSTOMER_000000337,PAGE_VIEW,2026-07-14T11:46:59,
EVENT_000002696,SESSION_000000337,CUSTOMER_000000337,CHECKOUT,2026-07-14T11:27:59,
EVENT_000002697,SESSION_000000338,CUSTOMER_000000338,SESSION_START,2026-02-03T23:29:30,
EVENT_000002698,SESSION_000000338,CUSTOMER_000000338,PRODUCT_VIEW,2026-02-03T23:37:53,PRODUCT_000000161
EVENT_000002699,SESSION_000000338,CUSTOMER_000000338,PURCHASE,2026-02-03T23:00:28,PRODUCT_000000282
EVENT_000002700,SESSION_000000338,CUSTOMER_000000338,CHECKOUT,2026-02-03T23:00:31,
EVENT_000002701,SESSION_000000338,CUSTOMER_000000338,PURCHASE,2026-02-03T23:34:20,PRODUCT_000000321
EVENT_000002702,SESSION_000000338,CUSTOMER_000000338,SESSION_END,2026-02-03T23:35:11,
EVENT_000002703,SESSION_000000338,CUSTOMER_000000338,PAGE_VIEW,2026-02-03T23:32:07,
EVENT_000002704,SESSION_000000338,CUSTOMER_000000338,SESSION_START,2026-02-03T23:33:08,
EVENT_000002705,SESSION_000000339,CUSTOMER_000000339,PURCHASE,2026-02-15T23:59:29,PRODUCT_000000242
EVENT_000002706,SESSION_000000339,CUSTOMER_000000339,PRODUCT_VIEW,2026-02-15T23:55:04,PRODUCT_000000296
EVENT_000002707,SESSION_000000339,CUSTOMER_000000339,PRODUCT_VIEW,2026-02-16T00:02:11,PRODUCT_000000183
EVENT_000002708,SESSION_000000339,CUSTOMER_000000339,SESSION_END,2026-02-15T23:51:31,
EVENT_000002709,SESSION_000000339,CUSTOMER_000000339,PRODUCT_VIEW,2026-02-15T23:54:49,PRODUCT_000000212
EVENT_000002710,SESSION_000000339,CUSTOMER_000000339,PAGE_VIEW,2026-02-16T00:00:05,
EVENT_000002711,SESSION_000000339,CUSTOMER_000000339,SESSION_START,2026-02-15T23:58:27,
EVENT_000002712,SESSION_000000339,CUSTOMER_000000339,CHECKOUT,2026-02-15T23:55:08,
EVENT_000002713,SESSION_000000340,CUSTOMER_000000340,PAGE_VIEW,2026-05-26T15:42:23,
EVENT_000002714,SESSION_000000340,CUSTOMER_000000340,SESSION_END,2026-05-26T15:50:36,
EVENT_000002715,SESSION_000000340,CUSTOMER_000000340,PAGE_VIEW,2026-05-26T15:47:19,
EVENT_000002716,SESSION_000000340,CUSTOMER_000000340,PAGE_VIEW,2026-05-26T15:46:20,
EVENT_000002717,SESSION_000000340,CUSTOMER_000000340,PURCHASE,2026-05-26T15:45:10,PRODUCT_000000078
EVENT_000002718,SESSION_000000340,CUSTOMER_000000340,SESSION_START,2026-05-26T15:53:01,
EVENT_000002719,SESSION_000000340,CUSTOMER_000000340,SESSION_END,2026-05-26T15:53:31,
EVENT_000002720,SESSION_000000340,CUSTOMER_000000340,PAGE_VIEW,2026-05-26T15:46:43,
EVENT_000002721,SESSION_000000341,CUSTOMER_000000341,ADD_TO_CART,2026-09-12T03:01:10,PRODUCT_000000080
EVENT_000002722,SESSION_000000341,CUSTOMER_000000341,CHECKOUT,2026-09-12T02:11:39,
EVENT_000002723,SESSION_000000341,CUSTOMER_000000341,ADD_TO_CART,2026-09-12T02:05:56,PRODUCT_000000225
EVENT_000002724,SESSION_000000341,CUSTOMER_000000341,PAGE_VIEW,2026-09-12T01:54:02,
EVENT_000002725,SESSION_000000341,CUSTOMER_000000341,PAGE_VIEW,2026-09-12T02:04:53,
EVENT_000002726,SESSION_000000341,CUSTOMER_000000341,CHECKOUT,2026-09-12T02:04:11,
EVENT_000002727,SESSION_000000341,CUSTOMER_000000341,PRODUCT_VIEW,2026-09-12T01:37:53,PRODUCT_000000291
EVENT_000002728,SESSION_000000341,CUSTOMER_000000341,PURCHASE,2026-09-12T02:01:27,PRODUCT_000000330
EVENT_000002729,SESSION_000000342,CUSTOMER_000000342,ADD_TO_CART,2026-06-27T05:02:21,PRODUCT_000000294
EVENT_000002730,SESSION_000000342,CUSTOMER_000000342,ADD_TO_CART,2026-06-27T06:02:44,PRODUCT_000000284
EVENT_000002731,SESSION_000000342,CUSTOMER_000000342,SESSION_START,2026-06-27T06:08:01,
EVENT_000002732,SESSION_000000342,CUSTOMER_000000342,SESSION_END,2026-06-27T05:31:10,
EVENT_000002733,SESSION_000000342,CUSTOMER_000000342,PRODUCT_VIEW,2026-06-27T06:12:38,PRODUCT_000000359
EVENT_000002734,SESSION_000000342,CUSTOMER_000000342,SESSION_END,2026-06-27T06:27:34,
EVENT_000002735,SESSION_000000342,CUSTOMER_000000342,PAGE_VIEW,2026-06-27T05:35:16,
EVENT_000002736,SESSION_000000342,CUSTOMER_000000342,PURCHASE,2026-06-27T05:08:51,PRODUCT_000000297
EVENT_000002737,SESSION_000000343,CUSTOMER_000000343,SESSION_START,2026-10-03T14:08:35,
EVENT_000002738,SESSION_000000343,CUSTOMER_000000343,PURCHASE,2026-10-03T14:08:18,PRODUCT_000000158
EVENT_000002739,SESSION_000000343,CUSTOMER_000000343,PURCHASE,2026-10-03T14:14:55,PRODUCT_000000350
EVENT_000002740,SESSION_000000343,CUSTOMER_000000343,PURCHASE,2026-10-03T14:06:28,PRODUCT_000000469
EVENT_000002741,SESSION_000000343,CUSTOMER_000000343,SESSION_START,2026-10-03T14:14:21,
EVENT_000002742,SESSION_000000343,CUSTOMER_000000343,PRODUCT_VIEW,2026-10-03T14:09:08,PRODUCT_000000105
EVENT_000002743,SESSION_000000343,CUSTOMER_000000343,CHECKOUT,2026-10-03T14:16:10,
EVENT_000002744,SESSION_000000343,CUSTOMER_000000343,PRODUCT_VIEW,2026-10-03T14:12:22,PRODUCT_000000222
EVENT_000002745,SESSION_000000344,CUSTOMER_000000344,PURCHASE,2026-09-10T09:59:11,PRODUCT_000000333
EVENT_000002746,SESSION_000000344,CUSTOMER_000000344,ADD_TO_CART,2026-09-10T10:38:28,PRODUCT_000000169
EVENT_000002747,SESSION_000000344,CUSTOMER_000000344,SESSION_START,2026-09-10T09:38:58,
EVENT_000002748,SESSION_000000344,CUSTOMER_000000344,SESSION_END,2026-09-10T10:01:22,
EVENT_000002749,SESSION_000000344,CUSTOMER_000000344,PURCHASE,2026-09-10T10:23:08,PRODUCT_000000064
EVENT_000002750,SESSION_000000344,CUSTOMER_000000344,PAGE_VIEW,2026-09-10T09:51:39,
EVENT_000002751,SESSION_000000344,CUSTOMER_000000344,CHECKOUT,2026-09-10T10:10:27,
EVENT_000002752,SESSION_000000344,CUSTOMER_000000344,PURCHASE,2026-09-10T09:14:22,PRODUCT_000000230
EVENT_000002753,SESSION_000000345,CUSTOMER_000000345,PURCHASE,2026-07-16T10:34:36,PRODUCT_000000239
EVENT_000002754,SESSION_000000345,CUSTOMER_000000345,PURCHASE,2026-07-16T10:29:20,PRODUCT_000000189
EVENT_000002755,SESSION_000000345,CUSTOMER_000000345,PRODUCT_VIEW,2026-07-16T10:28:48,PRODUCT_000000150
EVENT_000002756,SESSION_000000345,CUSTOMER_000000345,PURCHASE,2026-07-16T10:32:20,PRODUCT_000000469
EVENT_000002757,SESSION_000000345,CUSTOMER_000000345,PURCHASE,2026-07-16T10:36:09,PRODUCT_000000110
EVENT_000002758,SESSION_000000345,CUSTOMER_000000345,PAGE_VIEW,2026-07-16T10:35:36,
EVENT_000002759,SESSION_000000345,CUSTOMER_000000345,SESSION_START,2026-07-16T10:36:41,
EVENT_000002760,SESSION_000000345,CUSTOMER_000000345,PRODUCT_VIEW,2026-07-16T10:25:33,PRODUCT_000000248
EVENT_000002761,SESSION_000000346,CUSTOMER_000000346,SESSION_END,2026-05-12T14:26:09,
EVENT_000002762,SESSION_000000346,CUSTOMER_000000346,ADD_TO_CART,2026-05-12T13:37,PRODUCT_000000273
EVENT_000002763,SESSION_000000346,CUSTOMER_000000346,CHECKOUT,2026-05-12T13:53:06,
EVENT_000002764,SESSION_000000346,CUSTOMER_000000346,CHECKOUT,2026-05-12T14:22:08,
EVENT_000002765,SESSION_000000346,CUSTOMER_000000346,PAGE_VIEW,2026-05-12T13:49:03,
EVENT_000002766,SESSION_000000346,CUSTOMER_000000346,SESSION_START,2026-05-12T13:43:01,
EVENT_000002767,SESSION_000000346,CUSTOMER_000000346,CHECKOUT,2026-05-12T14:03:38,
EVENT_000002768,SESSION_000000346,CUSTOMER_000000346,CHECKOUT,2026-05-12T14:20:41,
EVENT_000002769,SESSION_000000347,CUSTOMER_000000347,CHECKOUT,2026-11-23T07:52:30,
EVENT_000002770,SESSION_000000347,CUSTOMER_000000347,ADD_TO_CART,2026-11-23T06:53:45,PRODUCT_000000355
EVENT_000002771,SESSION_000000347,CUSTOMER_000000347,PURCHASE,2026-11-23T08:00:21,PRODUCT_000000443
EVENT_000002772,SESSION_000000347,CUSTOMER_000000347,SESSION_END,2026-11-23T07:39:42,
EVENT_000002773,SESSION_000000347,CUSTOMER_000000347,CHECKOUT,2026-11-23T07:10:26,
EVENT_000002774,SESSION_000000347,CUSTOMER_000000347,PRODUCT_VIEW,2026-11-23T06:56:34,PRODUCT_000000076
EVENT_000002775,SESSION_000000347,CUSTOMER_000000347,PRODUCT_VIEW,2026-11-23T07:46:52,PRODUCT_000000017
EVENT_000002776,SESSION_000000347,CUSTOMER_000000347,SESSION_END,2026-11-23T07:51:20,
EVENT_000002777,SESSION_000000348,CUSTOMER_000000348,SESSION_END,2026-12-12T18:00:32,
EVENT_000002778,SESSION_000000348,CUSTOMER_000000348,PAGE_VIEW,2026-12-12T16:54:06,
EVENT_000002779,SESSION_000000348,CUSTOMER_000000348,PURCHASE,2026-12-12T17:08:13,PRODUCT_000000053
EVENT_000002780,SESSION_000000348,CUSTOMER_000000348,PAGE_VIEW,2026-12-12T18:25:13,
EVENT_000002781,SESSION_000000348,CUSTOMER_000000348,ADD_TO_CART,2026-12-12T18:33:32,PRODUCT_000000198
EVENT_000002782,SESSION_000000348,CUSTOMER_000000348,CHECKOUT,2026-12-12T17:46:28,
EVENT_000002783,SESSION_000000348,CUSTOMER_000000348,ADD_TO_CART,2026-12-12T17:30:43,PRODUCT_000000393
EVENT_000002784,SESSION_000000348,CUSTOMER_000000348,SESSION_START,2026-12-12T17:44:02,
EVENT_000002785,SESSION_000000349,CUSTOMER_000000349,SESSION_END,2026-01-17T03:33:27,
EVENT_000002786,SESSION_000000349,CUSTOMER_000000349,CHECKOUT,2026-01-17T03:24:01,
EVENT_000002787,SESSION_000000349,CUSTOMER_000000349,PAGE_VIEW,2026-01-17T03:22,
EVENT_000002788,SESSION_000000349,CUSTOMER_000000349,SESSION_START,2026-01-17T03:29:42,
EVENT_000002789,SESSION_000000349,CUSTOMER_000000349,PURCHASE,2026-01-17T03:41:47,PRODUCT_000000075
EVENT_000002790,SESSION_000000349,CUSTOMER_000000349,PRODUCT_VIEW,2026-01-17T03:42:07,PRODUCT_000000032
EVENT_000002791,SESSION_000000349,CUSTOMER_000000349,CHECKOUT,2026-01-17T03:39:42,
EVENT_000002792,SESSION_000000349,CUSTOMER_000000349,PAGE_VIEW,2026-01-17T03:28:48,
EVENT_000002793,SESSION_000000350,CUSTOMER_000000350,SESSION_START,2026-07-15T06:10:10,
EVENT_000002794,SESSION_000000350,CUSTOMER_000000350,PRODUCT_VIEW,2026-07-15T06:44:26,PRODUCT_000000174
EVENT_000002795,SESSION_000000350,CUSTOMER_000000350,ADD_TO_CART,2026-07-15T06:46:59,PRODUCT_000000469
EVENT_000002796,SESSION_000000350,CUSTOMER_000000350,CHECKOUT,2026-07-15T06:25:36,
EVENT_000002797,SESSION_000000350,CUSTOMER_000000350,SESSION_START,2026-07-15T06:23:05,
EVENT_000002798,SESSION_000000350,CUSTOMER_000000350,ADD_TO_CART,2026-07-15T06:21:45,PRODUCT_000000074
EVENT_000002799,SESSION_000000350,CUSTOMER_000000350,PRODUCT_VIEW,2026-07-15T06:16:50,PRODUCT_000000305
EVENT_000002800,SESSION_000000350,CUSTOMER_000000350,PAGE_VIEW,2026-07-15T06:10:16,
EVENT_000002801,SESSION_000000351,CUSTOMER_000000351,SESSION_END,2026-10-15T13:12:32,
EVENT_000002802,SESSION_000000351,CUSTOMER_000000351,PAGE_VIEW,2026-10-15T13:11:26,
EVENT_000002803,SESSION_000000351,CUSTOMER_000000351,SESSION_END,2026-10-15T13:13:09,
EVENT_000002804,SESSION_000000351,CUSTOMER_000000351,ADD_TO_CART,2026-10-15T13:12:37,PRODUCT_000000211
EVENT_000002805,SESSION_000000351,CUSTOMER_000000351,SESSION_END,2026-10-15T13:10:19,
EVENT_000002806,SESSION_000000351,CUSTOMER_000000351,PURCHASE,2026-10-15T13:13:25,PRODUCT_000000329
EVENT_000002807,SESSION_000000351,CUSTOMER_000000351,SESSION_START,2026-10-15T13:13:44,
EVENT_000002808,SESSION_000000351,CUSTOMER_000000351,PAGE_VIEW,2026-10-15T13:10:07,
EVENT_000002809,SESSION_000000352,CUSTOMER_000000352,CHECKOUT,2026-12-19T15:28:06,
EVENT_000002810,SESSION_000000352,CUSTOMER_000000352,SESSION_END,2026-12-19T14:37:20,
EVENT_000002811,SESSION_000000352,CUSTOMER_000000352,PRODUCT_VIEW,2026-12-19T14:31:28,PRODUCT_000000467
EVENT_000002812,SESSION_000000352,CUSTOMER_000000352,ADD_TO_CART,2026-12-19T15:12:09,PRODUCT_000000273
EVENT_000002813,SESSION_000000352,CUSTOMER_000000352,PURCHASE,2026-12-19T14:56:44,PRODUCT_000000064
EVENT_000002814,SESSION_000000352,CUSTOMER_000000352,CHECKOUT,2026-12-19T14:37:10,
EVENT_000002815,SESSION_000000352,CUSTOMER_000000352,PURCHASE,2026-12-19T14:54:27,PRODUCT_000000067
EVENT_000002816,SESSION_000000352,CUSTOMER_000000352,PAGE_VIEW,2026-12-19T15:01:56,
EVENT_000002817,SESSION_000000353,CUSTOMER_000000353,PAGE_VIEW,2026-07-12T22:05:15,
EVENT_000002818,SESSION_000000353,CUSTOMER_000000353,ADD_TO_CART,2026-07-12T22:31:20,PRODUCT_000000364
EVENT_000002819,SESSION_000000353,CUSTOMER_000000353,ADD_TO_CART,2026-07-12T22:02:05,PRODUCT_000000366
EVENT_000002820,SESSION_000000353,CUSTOMER_000000353,CHECKOUT,2026-07-12T21:51:05,
EVENT_000002821,SESSION_000000353,CUSTOMER_000000353,PAGE_VIEW,2026-07-12T22:01:04,
EVENT_000002822,SESSION_000000353,CUSTOMER_000000353,PURCHASE,2026-07-12T22:25:26,PRODUCT_000000466
EVENT_000002823,SESSION_000000353,CUSTOMER_000000353,PAGE_VIEW,2026-07-12T22:03:08,
EVENT_000002824,SESSION_000000353,CUSTOMER_000000353,PRODUCT_VIEW,2026-07-12T21:58:04,PRODUCT_000000477
EVENT_000002825,SESSION_000000354,CUSTOMER_000000354,PAGE_VIEW,2026-06-05T23:36:28,
